TEFF   5500.  GRAVITY 1.00000 LTE 
TITLE  [ 0.0] VTURB=0  L/H=1.25 NOVER NEW ODF                                   
FLUX  301   264.50        1.133431E+15   7.0480E-08   3.2998E-07   0.21359
FLUX  302   265.50        1.129162E+15   9.7517E-08   3.3796E-07   0.28854
FLUX  303   266.50        1.124925E+15   6.4833E-08   3.4608E-07   0.18733
FLUX  304   267.50        1.120720E+15   7.0355E-08   3.5434E-07   0.19855
FLUX  305   268.50        1.116546E+15   8.9469E-08   3.6266E-07   0.24670
FLUX  306   269.50        1.112403E+15   7.3188E-08   3.7103E-07   0.19726
FLUX  307   270.50        1.108290E+15   8.4943E-08   3.8417E-07   0.22111
FLUX  308   271.50        1.104208E+15   4.2738E-08   3.9260E-07   0.10886
FLUX  309   272.50        1.100156E+15   3.6464E-08   4.0114E-07   0.09090
FLUX  310   273.50        1.096133E+15   3.5835E-08   4.0981E-07   0.08744
FLUX  311   274.50        1.092140E+15   1.6341E-08   4.1860E-07   0.03904
FLUX  312   275.50        1.088176E+15   2.3004E-08   4.2751E-07   0.05381
FLUX  313   276.50        1.084240E+15   3.2514E-08   4.3646E-07   0.07450
FLUX  314   277.50        1.080333E+15   3.2750E-08   4.4543E-07   0.07352
FLUX  315   278.50        1.076454E+15   2.0160E-08   4.5453E-07   0.04435
FLUX  316   279.50        1.072603E+15   5.3422E-09   4.6374E-07   0.01152
FLUX  317   280.50        1.068779E+15   7.3256E-09   4.7307E-07   0.01549
FLUX  318   281.50        1.064982E+15   2.7967E-08   4.8254E-07   0.05796
FLUX  319   282.50        1.061212E+15   4.8095E-08   4.9215E-07   0.09772
FLUX  320   283.50        1.057469E+15   6.1527E-08   5.0190E-07   0.12259
FLUX  321   284.50        1.053752E+15   6.4954E-08   5.1177E-07   0.12692
FLUX  322   285.50        1.050061E+15   3.7065E-08   5.2165E-07   0.07105
FLUX  323   286.50        1.046396E+15   8.7878E-08   5.3160E-07   0.16531
FLUX  324   287.50        1.042757E+15   1.2184E-07   5.4166E-07   0.22493
FLUX  325   288.50        1.039142E+15   1.2867E-07   5.5184E-07   0.23317
FLUX  326   289.50        1.035553E+15   1.5275E-07   5.6211E-07   0.27174
FLUX  327   291.00        1.030215E+15   2.0919E-07   5.8096E-07   0.36008
FLUX  328   293.00        1.023183E+15   1.9179E-07   6.0185E-07   0.31867
FLUX  329   295.00        1.016246E+15   1.8374E-07   6.2362E-07   0.29464
FLUX  330   297.00        1.009402E+15   2.3038E-07   6.4492E-07   0.35721
FLUX  331   299.00        1.002650E+15   2.3817E-07   6.6664E-07   0.35727
FLUX  332   301.00        9.959884E+14   2.6816E-07   6.8877E-07   0.38933
FLUX  333   303.00        9.894142E+14   2.9275E-07   7.1128E-07   0.41158
FLUX  334   305.00        9.829262E+14   3.0875E-07   7.3390E-07   0.42069
FLUX  335   307.00        9.765228E+14   2.7691E-07   7.5673E-07   0.36593
